1mm full,,1mm full2,,discard,,1mm vapor,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
368.9836426,0.7165229321,368.9836426,0.7138845325,368.9836426,0.006870587356,368.9836426,0.1320334524,
368.5168457,0.7678963542,368.5168457,0.7614098191,368.5168457,0.006956803147,368.5168457,0.1324425489,
368.0110474,0.8527863622,368.0110474,0.8433796167,368.0110474,0.007151390892,368.0110474,0.1327296346,
367.5052795,0.9052141905,367.5052795,0.9018667936,367.5052795,0.007346013095,367.5052795,0.1328816861,
366.9994507,0.9836710691,366.9994507,0.9766641259,366.9994507,0.007519467268,366.9994507,0.1332345754,
366.4935608,1.090200067,366.4935608,1.08488667,366.4935608,0.007694413885,366.4935608,0.1337834448,
365.9876099,1.194126606,365.9876099,1.186858416,365.9876099,0.007773493417,365.9876099,0.1340371072,
365.4816895,1.327702045,365.4816895,1.327432275,365.4816895,0.007837221026,365.4816895,0.1346418709,
365.0146179,1.437541008,365.0146179,1.430781126,365.0146179,0.00798484683,365.0146179,0.1348155588,
364.5085754,1.597893238,364.5085754,1.592033744,364.5085754,0.008063583635,364.5085754,0.1353699714,
364.002533,1.76532948,364.002533,1.763409376,364.002533,0.008152938448,364.002533,0.1359731406,
363.4964294,1.950457692,363.4964294,1.947558284,363.4964294,0.008015380241,363.4964294,0.1364473701,
362.9902954,2.203253269,362.9902954,2.200659275,362.9902954,0.008080567233,362.9902954,0.1366606355,
362.4841309,2.363841295,362.4841309,2.347415447,362.4841309,0.008572843857,362.4841309,0.1368723512,
362.0168457,2.531775713,362.0168457,2.514845371,362.0168457,0.009086033329,362.0168457,0.1370992362,
361.5106506,2.794275284,361.5106506,2.775833845,361.5106506,0.00916893594,361.5106506,0.1377635002,
361.004364,3.005281687,361.004364,3.047012329,361.004364,0.00899973698,361.004364,0.1378198862,
360.4980164,3.247724533,360.4980164,3.187440157,360.4980164,0.00923686102,360.4980164,0.138633579,
359.9916687,3.404383183,359.9916687,3.380264997,359.9916687,0.009185671806,359.9916687,0.1397227496,
359.4852905,3.556607485,359.4852905,3.499006987,359.4852905,0.008953992277,359.4852905,0.140074715,
359.0178223,3.742723227,359.0178223,3.611103058,359.0178223,0.008988452144,359.0178223,0.140908435,
358.5113525,3.639166594,358.5113525,3.875696659,358.5113525,0.009176179767,358.5113525,0.1410437077,
358.0048523,3.759444952,358.0048523,3.639873505,358.0048523,0.009508959018,358.0048523,0.1413494498,
357.4983215,3.656137943,357.4983215,3.644947529,357.4983215,0.009803680703,357.4983215,0.1421108693,
356.9917603,3.663018465,356.9917603,3.663268566,356.9917603,0.009577810764,356.9917603,0.1432542056,
356.4851685,3.62911582,356.4851685,3.547766924,356.4851685,0.009528566152,356.4851685,0.1439439505,
356.0174866,3.860609055,356.0174866,3.652586699,356.0174866,0.009803124703,356.0174866,0.1449338496,
355.5108032,3.635744095,355.5108032,3.844862223,355.5108032,0.009663454257,355.5108032,0.1459293962,
355.0040894,3.619149923,355.0040894,3.788143873,355.0040894,0.009648182429,355.0040894,0.1469974667,
354.497345,3.558841705,354.497345,3.601606846,354.497345,0.009733839892,354.497345,0.1480282694,
353.9905701,3.751657724,353.9905701,3.986379147,353.9905701,0.009985217825,353.9905701,0.149082005,
353.4837341,3.841058969,353.4837341,3.545207024,353.4837341,0.01002262067,353.4837341,0.1500095129,
353.0158997,3.644010544,353.0158997,3.780219793,353.0158997,0.009959736839,353.0158997,0.1512381136,
352.5090027,3.534929276,352.5090027,3.574169159,352.5090027,0.009914102964,352.5090027,0.1524227858,
352.0020752,3.669496536,352.0020752,3.512579679,352.0020752,0.0100322105,352.0020752,0.1535585374,
351.4951172,3.709607124,351.4951172,3.695905447,351.4951172,0.009984794073,351.4951172,0.1549127698,
350.9881287,3.555061817,350.9881287,3.623748302,350.9881287,0.009971020743,350.9881287,0.1556156725,
350.4810791,3.598510504,350.4810791,3.500762701,350.4810791,0.01015922613,350.4810791,0.1568589509,
350.013031,3.917481661,350.013031,3.435593605,350.013031,0.01015625801,350.013031,0.1580255926,
349.5058899,3.586976051,349.5058899,3.648124933,349.5058899,0.01022293326,349.5058899,0.1590296924,
348.9987793,3.505431175,348.9987793,3.681784391,348.9987793,0.01018532831,348.9987793,0.1601234823,
348.4916077,3.448954344,348.4916077,3.897091866,348.4916077,0.01007404085,348.4916077,0.1612837762,
347.984436,3.686405897,347.984436,3.629855156,347.984436,0.009943315759,347.984436,0.1634788513,
347.5162048,3.791619301,347.5162048,3.881690502,347.5162048,0.01002214383,347.5162048,0.1650693566,
347.0089417,3.60319519,347.0089417,3.706653833,347.0089417,0.01010790095,347.0089417,0.1674541235,
346.5015869,3.674730778,346.5015869,3.743429899,346.5015869,0.01014314126,346.5015869,0.1698022485,
345.9942627,3.90404892,345.9942627,3.76728487,345.9942627,0.01012284495,345.9942627,0.1717200577,
345.4868774,3.626906395,345.4868774,3.800186396,345.4868774,0.01017046161,345.4868774,0.1741698533,
345.0184937,4.055915356,345.0184937,3.768175364,345.0184937,0.01025301497,345.0184937,0.1764595807,
344.5110474,3.570830822,344.5110474,3.695305824,344.5110474,0.0104681775,344.5110474,0.1798009276,
344.00354,3.764796972,344.00354,3.554005623,344.00354,0.01038587466,344.00354,0.1830658764,
343.4960327,3.680445433,343.4960327,3.689631462,343.4960327,0.01034056768,343.4960327,0.1861239374,
342.9884949,3.582331419,342.9884949,3.708509445,342.9884949,0.0102371918,342.9884949,0.1892244816,
342.480896,3.853752613,342.480896,3.961065292,342.480896,0.01028047409,342.480896,0.1922165304,
342.0123596,3.489614248,342.0123596,3.826278448,342.0123596,0.01028845273,342.0123596,0.1966487318,
341.5046997,3.626089096,341.5046997,3.554140329,341.5046997,0.01036267728,341.5046997,0.1999185085,
340.9969788,3.79556489,340.9969788,3.65128684,340.9969788,0.01025375724,340.9969788,0.2040255964,
340.4892578,3.586409092,340.4892578,3.64099884,340.4892578,0.01008371171,340.4892578,0.2091026157,
339.9815063,3.554486275,339.9815063,3.920787334,339.9815063,0.01011656504,339.9815063,0.2145334929,
339.5127563,3.807421207,339.5127563,3.73611927,339.5127563,0.01004150882,339.5127563,0.2209815085,
339.0049438,3.821130276,339.0049438,3.658160925,339.0049438,0.01006029174,339.0049438,0.2271804363,
338.4970398,3.747128725,338.4970398,3.993317842,338.4970398,0.01002119016,338.4970398,0.2329566032,
337.9891663,3.587380409,337.9891663,3.813288927,337.9891663,0.01007888932,337.9891663,0.2417007834,
337.4812622,3.493393898,337.4812622,3.60027194,337.4812622,0.01014430728,337.4812622,0.249056384,
337.0123596,3.778049231,337.0123596,3.59965086,337.0123596,0.01001356076,337.0123596,0.2577730119,
336.504364,3.914227247,336.504364,3.738196611,336.504364,0.009937753901,336.504364,0.2681230009,
335.9963379,3.823659658,335.9963379,3.670972347,335.9963379,0.009922843426,335.9963379,0.276424706,
335.4882507,3.580647469,335.4882507,3.773605824,335.4882507,0.009936191142,335.4882507,0.2889096439,
335.0192566,3.789412498,335.0192566,3.670999527,335.0192566,0.009769447148,335.0192566,0.2983568013,
334.5111084,3.901651382,334.5111084,3.621121168,334.5111084,0.009685635567,334.5111084,0.3110168874,
334.0029602,4.065050125,334.0029602,3.848362923,334.0029602,0.009665122256,334.0029602,0.3220576346,
333.494751,3.956245184,333.494751,3.829951525,333.494751,0.009803998284,333.494751,0.3336834908,
332.9865417,3.674535036,332.9865417,3.868290424,332.9865417,0.009883330204,332.9865417,0.3522947133,
332.5173645,3.675613165,332.5173645,3.864645243,332.5173645,0.009743476287,332.5173645,0.363427341,
332.0090942,3.907665491,332.0090942,3.820838928,332.0090942,0.009658028372,332.0090942,0.3771066666,
331.5007324,3.909777403,331.5007324,3.691951513,331.5007324,0.009624150582,331.5007324,0.3920712769,
330.9923706,3.74362874,330.9923706,3.681144953,330.9923706,0.009524200112,330.9923706,0.4074529409,
330.4839783,3.784410954,330.4839783,3.557067394,330.4839783,0.009494724683,330.4839783,0.4252902269,
330.0146484,3.651552439,330.0146484,3.792908192,330.0146484,0.009565082379,330.0146484,0.4349579811,
329.5061951,3.893961191,329.5061951,3.878866673,329.5061951,0.00948038511,329.5061951,0.4472187757,
328.9976501,3.608355045,328.9976501,3.755805731,328.9976501,0.009494354017,328.9976501,0.4587161541,
328.4891663,3.695537329,328.4891663,3.741107225,328.4891663,0.009371605702,328.4891663,0.4728917181,
327.9805908,3.874472618,327.9805908,4.007297516,327.9805908,0.00937565323,327.9805908,0.4896379411,
327.5111389,4.074296474,327.5111389,3.87822175,327.5111389,0.009288215078,327.5111389,0.4954064488,
327.0025024,3.846435785,327.0025024,3.817725897,327.0025024,0.009454377927,327.0025024,0.4990785718,
326.4938354,4.002276421,326.4938354,3.757134438,326.4938354,0.009602026083,326.4938354,0.5044506192,
325.9851379,4.088895798,325.9851379,4.022740841,325.9851379,0.009508192539,325.9851379,0.5151597261,
325.5155334,3.916429281,325.5155334,4.002321243,325.5155334,0.009578684345,325.5155334,0.5234422684,
325.0067749,3.862952709,325.0067749,4.177475452,325.0067749,0.009711761959,325.0067749,0.5274644494,
324.4979858,3.988947153,324.4979858,3.832488775,324.4979858,0.0100163687,324.4979858,0.5342623591,
323.9891663,3.957312346,323.9891663,3.71805191,323.9891663,0.01008000225,323.9891663,0.5445891619,
323.5194702,4.101319313,323.5194702,3.614627123,323.5194702,0.01025436632,323.5194702,0.5528831482,
323.0105591,4.476236343,323.0105591,3.753683329,323.0105591,0.01015681494,323.0105591,0.5565704107,
322.5016479,3.728741407,322.5016479,3.905240297,322.5016479,0.01018898468,322.5016479,0.5634942651,
321.9927063,3.685617685,321.9927063,3.676983833,321.9927063,0.01037932653,321.9927063,0.576185286,
321.4837036,3.729665279,321.4837036,3.707312584,321.4837036,0.01048801281,321.4837036,0.5871725082,
321.013855,3.823877335,321.013855,3.870259523,321.013855,0.01049199142,321.013855,0.5858600736,
320.5047913,3.908116817,320.5047913,3.94777441,320.5047913,0.01048366446,320.5047913,0.5768408775,
319.995697,3.748619318,319.995697,3.758964062,319.995697,0.0107093947,319.995697,0.5735852122,
319.4865723,3.993439674,319.4865723,3.934956312,319.4865723,0.01117897686,319.4865723,0.5774217248,
319.0166321,3.713577032,319.0166321,3.782781363,319.0166321,0.01128754485,319.0166321,0.5789898038,
318.5074158,3.639261961,318.5074158,3.847531796,318.5074158,0.01130808238,318.5074158,0.5715467334,
317.99823,3.925075769,317.99823,3.721379519,317.99823,0.01135960221,317.99823,0.5639066696,
317.4889832,3.837046385,317.4889832,3.864106894,317.4889832,0.01145160478,317.4889832,0.5653349161,
317.0188904,4.095015049,317.0188904,3.84231782,317.0188904,0.01170174498,317.0188904,0.5689421892,
316.5095825,4.027669907,316.5095825,3.95537591,316.5095825,0.0116201397,316.5095825,0.566249609,
316.0002441,4.026422024,316.0002441,3.970191956,316.0002441,0.01183683146,316.0002441,0.5637702346,
315.4908447,4.050592899,315.4908447,3.941504002,315.4908447,0.01229147147,315.4908447,0.5628635883,
314.9814758,4.262513638,314.9814758,3.997908592,314.9814758,0.01285941433,314.9814758,0.5604854822,
314.5112305,3.876461744,314.5112305,4.048942566,314.5112305,0.0129800057,314.5112305,0.5497800708,
314.00177,4.044440269,314.00177,3.980660677,314.00177,0.01299160719,314.00177,0.5332881808,
313.4922791,4.105858326,313.4922791,3.85162282,313.4922791,0.01299051382,313.4922791,0.5196536779,
312.9827271,3.936445475,312.9827271,4.724676132,312.9827271,0.01302820351,312.9827271,0.5061943531,
312.5123901,4.061840057,312.5123901,4.081110954,312.5123901,0.01310828701,312.5123901,0.4990513623,
312.0027771,3.934215307,312.0027771,3.938982964,312.0027771,0.01333989762,312.0027771,0.4894648492,
311.4931641,3.988137722,311.4931641,4.017443657,311.4931641,0.01345397346,311.4931641,0.4782028496,
310.9835205,4.109550476,310.9835205,4.121813774,310.9835205,0.01360002253,310.9835205,0.4722328484,
310.5130615,4.143908024,310.5130615,3.934170961,310.5130615,0.01374259405,310.5130615,0.4687033892,
310.0033264,4.257640362,310.0033264,4.298809052,310.0033264,0.01386837475,310.0033264,0.4633843601,
309.4935913,3.9436059,309.4935913,4.067415714,309.4935913,0.01408934779,309.4935913,0.4514618814,
308.9838257,4.276214123,308.9838257,4.080964088,308.9838257,0.01438288577,308.9838257,0.4387377799,
308.5132446,4.037614822,308.5132446,4.188758373,308.5132446,0.014601578,308.5132446,0.4277573228,
308.0033875,4.034514427,308.0033875,4.091252804,308.0033875,0.01448540669,308.0033875,0.4108689725,
307.4935303,4.020856857,307.4935303,3.893841505,307.4935303,0.01447622664,307.4935303,0.3969105482,
306.9836121,3.930198431,306.9836121,4.406461716,306.9836121,0.01472926792,306.9836121,0.3806473315,
306.5129089,4.029760361,306.5129089,3.8427248,306.5129089,0.01487282664,306.5129089,0.3686705232,
306.0029602,4.237720013,306.0029602,4.124773026,306.0029602,0.01498084888,306.0029602,0.3630028069,
305.4929504,3.970004082,305.4929504,4.469914913,305.4929504,0.01502187271,305.4929504,0.3540303111,
304.9829407,4.011937618,304.9829407,4.249098301,304.9829407,0.01508160774,304.9829407,0.3458922803,
304.5121155,4.142788887,304.5121155,4.248289585,304.5121155,0.01507833786,304.5121155,0.3387839496,
304.0020447,4.141863346,304.0020447,4.115505219,304.0020447,0.01513558719,304.0020447,0.3298073113,
303.4919434,3.979103088,303.4919434,4.023978233,303.4919434,0.01523654349,303.4919434,0.3201058507,
302.9818115,4.291559219,302.9818115,4.455993652,302.9818115,0.0153520843,302.9818115,0.3072688878,
302.5108643,4.178809643,302.5108643,4.257908821,302.5108643,0.01550818887,302.5108643,0.300073117,
302.0006714,4.478809834,302.0006714,4.235285759,302.0006714,0.01557998452,302.0006714,0.2900140285,
301.4904175,4.043230534,301.4904175,4.342150688,301.4904175,0.01556616649,301.4904175,0.2794388533,
301.0194092,4.114943504,301.0194092,4.018070698,301.0194092,0.01552286372,301.0194092,0.2735207379,
300.5091248,4.502667427,300.5091248,4.078217983,300.5091248,0.01570009813,300.5091248,0.2666426003,
299.9988098,3.917182446,299.9988098,4.032674313,299.9988098,0.01608041115,299.9988098,0.2626892328,
299.4884644,3.993158817,299.4884644,4.000256062,299.4884644,0.01613387093,299.4884644,0.257399708,
299.0173645,3.962661505,299.0173645,4.115116596,299.0173645,0.01621071249,299.0173645,0.2509151101,
298.5069275,4.062058926,298.5069275,3.983515024,298.5069275,0.01617374085,298.5069275,0.2460618764,
297.9964905,4.17580986,297.9964905,4.077223301,297.9964905,0.01657869853,297.9964905,0.240545243,
297.4859924,4.068334103,297.4859924,3.962625027,297.4859924,0.01681722701,297.4859924,0.23661156,
297.0147705,4.159618378,297.0147705,4.043863297,297.0147705,0.01696005091,297.0147705,0.2320445031,
296.5042419,4.044027328,296.5042419,4.127799034,296.5042419,0.01699154451,296.5042419,0.2260263115,
295.9936829,4.321374893,295.9936829,3.948845387,295.9936829,0.01703453623,295.9936829,0.2229279578,
295.4830933,4.007120132,295.4830933,4.017012119,295.4830933,0.01742822677,295.4830933,0.2200037092,
295.0117493,4.18680191,295.0117493,4.158605576,295.0117493,0.01776019111,295.0117493,0.2176469564,
294.5011292,3.908782482,294.5011292,4.06597805,294.5011292,0.01799723692,294.5011292,0.215425238,
293.9904175,4.143815994,293.9904175,4.165554523,293.9904175,0.01789083704,293.9904175,0.2125771642,
293.5189819,4.125985622,293.5189819,4.217823505,293.5189819,0.01784786768,293.5189819,0.2108453512,
293.0082397,4.007637024,293.0082397,3.907263279,293.0082397,0.01776949503,293.0082397,0.208435148,
292.4974976,3.891378403,292.4974976,3.949148893,292.4974976,0.01761925966,292.4974976,0.2063681334,
291.9866943,4.118371964,291.9866943,4.030452251,291.9866943,0.01709923334,291.9866943,0.204286471,
291.5151978,3.869590044,291.5151978,4.032679081,291.5151978,0.01691359468,291.5151978,0.2021300495,
291.0043335,4.044035435,291.0043335,4.115978241,291.0043335,0.01687839255,291.0043335,0.2007813007,
290.4934387,3.969982624,290.4934387,3.847755671,290.4934387,0.01701229997,290.4934387,0.1998664588,
289.9825134,4.277648449,289.9825134,4.144804001,289.9825134,0.01666947268,289.9825134,0.1988647878,
289.5108948,4.07151556,289.5108948,4.392282486,289.5108948,0.01670320518,289.5108948,0.1986521035,
288.9999084,3.922079802,288.9999084,3.857330322,288.9999084,0.01701159962,288.9999084,0.1984062791,
288.4889221,3.929256678,288.4889221,3.940054178,288.4889221,0.01690043323,288.4889221,0.1980443895,
288.0172119,4.038896084,288.0172119,3.945801735,288.0172119,0.01694750786,288.0172119,0.1975690871,
287.5061646,4.169234753,287.5061646,4.081535816,287.5061646,0.01719975844,287.5061646,0.1971799731,
286.9950867,3.908680916,286.9950867,4.139686108,286.9950867,0.01736463793,286.9950867,0.1972258389,
286.4839478,3.999601126,286.4839478,4.024304867,286.4839478,0.01751370728,286.4839478,0.1968366951,
286.0121155,3.975789785,286.0121155,4.127912521,286.0121155,0.017504327,286.0121155,0.1969008893,
285.500946,3.976489544,285.500946,3.992874146,285.500946,0.01754308492,285.500946,0.1970286071,
284.9897461,4.411218643,284.9897461,4.222869873,284.9897461,0.01735159941,284.9897461,0.1964256912,
284.5178528,4.009424686,284.5178528,3.976120234,284.5178528,0.01741725951,284.5178528,0.1970159411,
284.0065918,3.854402542,284.0065918,3.800287247,284.0065918,0.01752462238,284.0065918,0.1980389655,
283.4953308,3.83183074,283.4953308,3.815871954,283.4953308,0.01747266203,283.4953308,0.1982745677,
282.9840088,3.649691582,282.9840088,3.696310043,282.9840088,0.01774897426,282.9840088,0.1986087859,
282.5119934,3.557144642,282.5119934,3.54908061,282.5119934,0.0180104319,282.5119934,0.1991988569,
282.0006104,3.325972795,282.0006104,3.354382753,282.0006104,0.01826294884,282.0006104,0.1993107945,
281.4891968,3.074499846,281.4891968,3.083708286,281.4891968,0.01842988096,281.4891968,0.2001101524,
281.0171509,2.92015624,281.0171509,2.92462039,281.0171509,0.01814730652,281.0171509,0.1999874264,
280.5057068,2.722935677,280.5057068,2.704902649,280.5057068,0.01833179966,280.5057068,0.200857833,
279.9942017,2.536661863,279.9942017,2.534391642,279.9942017,0.01842658594,279.9942017,0.2017804831,
279.4826965,2.382059336,279.4826965,2.386820793,279.4826965,0.01855013892,279.4826965,0.202661559,
279.010498,2.241208315,279.010498,2.242637157,279.010498,0.01859322935,279.010498,0.2033414096,
278.4989624,2.135862112,278.4989624,2.140194416,278.4989624,0.01861271076,278.4989624,0.2041882873,
277.9873657,2.014253378,277.9873657,2.014316559,277.9873657,0.01926014759,277.9873657,0.205635488,
277.5151062,1.935958266,277.5151062,1.937207699,277.5151062,0.01954474859,277.5151062,0.2063538581,
277.003479,1.86393714,277.003479,1.865167975,277.003479,0.0192719195,277.003479,0.2066854537,
276.4917603,1.78192687,276.4917603,1.784669757,276.4917603,0.01963479072,276.4917603,0.2078572959,
276.0194397,1.738365769,276.0194397,1.741174936,276.0194397,0.01978426054,276.0194397,0.2090348303,
275.5076904,1.684875369,275.5076904,1.685554147,275.5076904,0.01984189078,275.5076904,0.2102565616,
274.9959412,1.644937277,274.9959412,1.645493269,274.9959412,0.01976984739,274.9959412,0.2115336508,
274.4841614,1.620833516,274.4841614,1.621510148,274.4841614,0.01984254085,274.4841614,0.2125522494,
274.0117188,1.603408337,274.0117188,1.604476929,274.0117188,0.02010710537,274.0117188,0.2141199857,
273.4999084,1.599774003,273.4999084,1.60039258,273.4999084,0.01990112662,273.4999084,0.2148565799,
272.9880066,1.609838605,272.9880066,1.610645294,272.9880066,0.01932114549,272.9880066,0.2160431296,
272.5155029,1.627945185,272.5155029,1.628902078,272.5155029,0.01925037988,272.5155029,0.2160852402,
272.00354,1.651996732,272.00354,1.654240012,272.00354,0.01923849992,272.00354,0.2160038799,
271.4916382,1.714840412,271.4916382,1.715526223,271.4916382,0.01913836785,271.4916382,0.2175447941,
271.019043,1.78837359,271.019043,1.78816247,271.019043,0.01802940108,271.019043,0.2183860391,
270.5070496,1.903818488,270.5070496,1.907756686,270.5070496,0.01721917652,270.5070496,0.2193594873,
269.9950256,2.062521696,269.9950256,2.05902791,269.9950256,0.01676806808,269.9950256,0.2203544527,
269.4829712,2.224323273,269.4829712,2.228602648,269.4829712,0.0164227467,269.4829712,0.2212577313,
269.0102539,2.473766565,269.0102539,2.488241911,269.0102539,0.01597823761,269.0102539,0.2226063907,
268.4981384,2.759990454,268.4981384,2.756262302,268.4981384,0.015669154,268.4981384,0.224178493,
267.9860229,3.185860634,267.9860229,3.1892519,267.9860229,0.01531564072,267.9860229,0.2256239951,
267.5132751,3.574550629,267.5132751,3.556794405,267.5132751,0.01516834367,267.5132751,0.2266338766,
267.0010681,3.813315153,267.0010681,3.824210882,267.0010681,0.01539912447,267.0010681,0.2278354317,
266.4888611,3.946004391,266.4888611,4.170461178,266.4888611,0.0149624683,266.4888611,0.2307685912,
266.0159912,3.979763508,266.0159912,4.050956249,266.0159912,0.01465855073,266.0159912,0.2333665192,
265.5037537,3.890024424,265.5037537,4.357795238,265.5037537,0.01438957546,265.5037537,0.2362015098,
264.9914551,4.289305687,264.9914551,3.995013237,264.9914551,0.01427792851,264.9914551,0.2399835438,
264.5185242,4.016370296,264.5185242,3.994935513,264.5185242,0.01408793032,264.5185242,0.2431596816,
264.0061951,4.082359791,264.0061951,3.977685452,264.0061951,0.01392565202,264.0061951,0.2484032065,
263.4938049,4.162115574,263.4938049,4.147577286,263.4938049,0.01388555951,263.4938049,0.2532677352,
262.9814148,3.779069424,262.9814148,3.907751799,262.9814148,0.01397783123,262.9814148,0.2616052628,
262.5083923,3.929576397,262.5083923,3.928677559,262.5083923,0.01369415689,262.5083923,0.27216506,
261.9959412,4.090749264,261.9959412,4.029251575,261.9959412,0.01338204835,261.9959412,0.2825019956,
261.48349,4.101476192,261.48349,4.205191135,261.48349,0.01330066007,261.48349,0.2964913547,
261.010376,4.140225887,261.010376,4.146356583,261.010376,0.01348361187,261.010376,0.3065564036,
260.4978943,4.288070679,260.4978943,4.039227486,260.4978943,0.01375443023,260.4978943,0.3218975067,
259.985321,3.986234665,259.985321,4.066567898,259.985321,0.01391782053,259.985321,0.3447569013,
259.512146,4.119740486,259.512146,4.037628174,259.512146,0.01373535302,259.512146,0.3663188815,
258.9995422,4.044356823,258.9995422,4.019185543,258.9995422,0.01341264322,258.9995422,0.4057685435,
258.486908,3.880345583,258.486908,4.080292702,258.486908,0.01316426322,258.486908,0.4457790852,
258.0137024,4.10283041,258.0137024,4.111546516,258.0137024,0.01278876048,258.0137024,0.4971154928,
257.5010071,4.289302826,257.5010071,4.097843647,257.5010071,0.01285328157,257.5010071,0.557077229,
256.9883118,4.051467419,256.9883118,4.23323679,256.9883118,0.01261862647,256.9883118,0.61835742,
256.5149841,4.120364666,256.5149841,4.156999111,256.5149841,0.01232499909,256.5149841,0.7136356235,
256.0022278,4.040615559,256.0022278,4.165522099,256.0022278,0.01234369446,256.0022278,0.8100213408,
255.4894562,4.168144226,255.4894562,4.291375637,255.4894562,0.01214005798,255.4894562,0.9284875989,
255.016098,3.941957235,255.016098,3.825054646,255.016098,0.01215895917,255.016098,1.087877989,
254.5032501,4.173801899,254.5032501,3.976467609,254.5032501,0.01199585665,254.5032501,1.227570653,
253.9904175,3.995708704,253.9904175,3.895424366,253.9904175,0.01188101899,253.9904175,1.439207077,
253.5169525,4.013099194,253.5169525,4.04167366,253.5169525,0.01166220382,253.5169525,1.671098113,
253.0040436,4.031015873,253.0040436,4.156135082,253.0040436,0.01172945648,253.0040436,1.879505515,
252.4911041,3.97658968,252.4911041,4.063405991,252.4911041,0.01185978949,252.4911041,2.151905298,
252.0176086,3.981807709,252.0176086,4.059821129,252.0176086,0.01191089582,252.0176086,2.355197191,
251.5046082,4.002722263,251.5046082,4.083670616,251.5046082,0.0116063673,251.5046082,2.707716703,
250.9915924,3.970635414,250.9915924,4.063498974,250.9915924,0.01127710473,250.9915924,3.025060177,
250.5180054,4.038973331,250.5180054,4.145016193,250.5180054,0.01106079668,250.5180054,3.241812944,
250.0049438,3.854429007,250.0049438,3.861875057,250.0049438,0.01104255486,250.0049438,3.405383348,
249.4918671,3.985996485,249.4918671,3.891096592,249.4918671,0.01097036432,249.4918671,3.503736019,
249.0182343,3.91023922,249.0182343,3.96018362,249.0182343,0.01083161961,249.0182343,3.608124018,
248.5051117,3.983831644,248.5051117,4.004167557,248.5051117,0.01071470138,248.5051117,3.736088991,
247.9919281,4.037282944,247.9919281,4.118174076,247.9919281,0.01078454033,247.9919281,3.787640095,
247.518219,4.028017998,247.518219,3.98082304,247.518219,0.01125154737,247.518219,3.801226139,
247.0049896,3.882325411,247.0049896,3.947544813,247.0049896,0.01132062357,247.0049896,3.735121489,
246.4917603,3.74248004,246.4917603,3.898349524,246.4917603,0.01102837641,246.4917603,3.629520655,
246.0179901,4.066783428,246.0179901,4.05361557,246.0179901,0.0105456952,246.0179901,3.737897873,
245.504715,4.153506279,245.504715,4.010794163,245.504715,0.01026624069,245.504715,3.729793072,
244.9914093,3.820522547,244.9914093,3.82224226,244.9914093,0.009890666232,244.9914093,3.669211388,
244.5175323,3.828601837,244.5175323,3.787200928,244.5175323,0.009562939405,244.5175323,3.668663263,
244.0041809,3.890692711,244.0041809,3.999845028,244.0041809,0.009379620664,244.0041809,3.729447842,
243.4908142,3.872898579,243.4908142,3.911561251,243.4908142,0.009456441738,243.4908142,3.78613019,
243.0169067,3.958872557,243.0169067,4.015946865,243.0169067,0.009465436451,243.0169067,3.82104063,
242.5034943,3.961129189,242.5034943,3.91465044,242.5034943,0.009356687777,242.5034943,3.793637514,
241.9900208,4.356481552,241.9900208,3.991609573,241.9900208,0.00890508201,241.9900208,3.797195196,
241.5160522,4.244695187,241.5160522,4.049687862,241.5160522,0.00869486481,241.5160522,3.731740236,
241.002533,4.015374184,241.002533,4.07871151,241.002533,0.008341861889,241.002533,3.67736578,
240.4889984,4.075752258,240.4889984,3.979903936,240.4889984,0.008051716723,240.4889984,3.633283138,
240.0149689,4.186308384,240.0149689,4.328785419,240.0149689,0.007557079662,240.0149689,3.743512392,
239.5013885,4.231255054,239.5013885,4.362420082,239.5013885,0.00726098381,239.5013885,3.694518805,
238.9878082,4.085172176,238.9878082,3.989506721,238.9878082,0.007256482262,238.9878082,3.620347738,
238.5136566,4.153332233,238.5136566,4.122590065,238.5136566,0.007171075791,238.5136566,3.645094872,
238.0000153,4.10862875,238.0000153,4.35797739,238.0000153,0.007036116906,238.0000153,3.702455521,
237.4863586,4.272469521,237.4863586,4.170693398,237.4863586,0.006895755883,237.4863586,3.735426903,
237.0121918,4.178649426,237.0121918,4.18983984,237.0121918,0.006793644279,237.0121918,3.805046082,
236.4984741,4.053408146,236.4984741,4.177429676,236.4984741,0.006889443845,236.4984741,3.790247679,
235.9847412,4.027685165,235.9847412,4.201592445,235.9847412,0.006798561197,235.9847412,3.791437387,
235.5104828,4.094647408,235.5104828,4.255220413,235.5104828,0.006672077347,235.5104828,3.798587799,
234.9966888,4.126686096,234.9966888,4.375476837,234.9966888,0.006825750228,234.9966888,3.984803438,
234.4828796,4.085721493,234.4828796,4.071511745,234.4828796,0.006966246292,234.4828796,3.882429123,
234.0085907,4.123912811,234.0085907,4.05200386,234.0085907,0.007067714818,234.0085907,3.72099781,
233.4947357,4.10603857,233.4947357,4.150941849,233.4947357,0.00684315851,233.4947357,3.768343449,
232.9808807,4.049107075,232.9808807,4.061151028,232.9808807,0.006655911449,232.9808807,3.78328371,
232.5064697,3.930673599,232.5064697,4.251919746,232.5064697,0.00669095153,232.5064697,3.794291019,
231.9925537,4.135025501,231.9925537,4.188914776,231.9925537,0.006799060851,231.9925537,3.909804344,
231.518158,4.059067726,231.518158,4.037020683,231.518158,0.007033696398,231.518158,3.854824305,
