10um full,,
Wavelength (nm),Abs,
246.0083923,3.708877802,
244.9817047,3.813213348,
243.9943695,3.791959047,
243.006958,4.023864746,
242.0194244,3.87729311,
240.9923248,3.594215155,
240.0046387,3.666559696,
239.0168457,3.789648533,
237.9894714,3.567677975,
237.0015106,4.158725262,
236.013443,3.76249218,
234.9857788,3.997748137,
233.9975433,3.524344921,
233.0092163,3.754466534,
231.9812775,3.887323618,
230.9927826,3.741306067,
230.0041809,3.834043741,
229.0155182,3.75032568,
227.9871826,3.611344814,
226.9983215,3.258181095,
226.0093842,4.012730122,
224.9808044,4.393530846,
223.9916992,3.943692446,
223.0024872,3.666360378,
222.0132141,3.643743277,
220.9842682,3.713724136,
219.994812,3.656587124,
219.0052795,3.61350441,
218.015686,3.740773201,
216.9863739,3.773141623,
215.9966125,3.660859823,
215.0067291,4.175640583,
214.0167999,3.896111488,
212.9871674,4.19399929,
211.9970398,3.650977373,
211.0068665,3.779389381,
210.016571,3.906355381,
208.986618,3.611407995,
207.9961853,3.697118998,
207.0056915,3.914362907,
206.0150909,4.164091587,
204.9848022,3.792065144,
203.9940491,3.710558653,
203.0032349,3.661822319,
202.0123444,3.703182459,
200.9817352,3.529993296,
199.9906769,3.513129473,
198.9995422,3.691591024,
198.0083466,3.701421261,
197.0170746,3.552778959,
195.9860687,3.484800339,
194.9946289,3.832906961,
194.0031433,3.543259859,
193.0115509,3.350424051,
191.9802399,3.228878736,
190.9885101,3.479898691,
189.9967346,3.542921543,
